customer_id,customer_name,total_orders,customer_type
60181,Eric Hall,1,One-time Customer
8892,Wendy Miller,1,One-time Customer
95043,Kimberly Lowe,1,One-time Customer
46954,Christina Perry,1,One-time Customer
49713,Alan Mitchell,1,One-time Customer
30737,Kenneth Sanchez,1,One-time Customer
71231,Stacy Bridges,1,One-time Customer
43278,Christopher Howe,1,One-time Customer
33537,Joseph Watkins,1,One-time Customer
27155,Madeline Hernandez,1,One-time Customer
36421,Jasmine Patton,1,One-time Customer
8864,Lucas Payne,1,One-time Customer
9459,Tyler Ward,1,One-time Customer
71622,Lauren Sanchez,1,One-time Customer
46124,Tonya Johnson,1,One-time Customer
91634,Sean Walker,1,One-time Customer
20252,Ashley Drake,1,One-time Customer
67659,Jerry Williams,1,One-time Customer
71378,Jonathan Holloway,1,One-time Customer
45190,Kimberly Rodriguez,1,One-time Customer
25204,Katie Austin,1,One-time Customer
54665,George Brown,1,One-time Customer
48440,Kathy Short,1,One-time Customer
65244,Gregory Jones,1,One-time Customer
85635,Ronald Lester,1,One-time Customer
8721,Jordan Molina,1,One-time Customer
15506,Gregory Patel,1,One-time Customer
1348,Anita Baker,1,One-time Customer
26827,Amanda Shah,1,One-time Customer
82023,John Duran,1,One-time Customer
87606,Joshua Robbins,1,One-time Customer
58243,Joseph Bautista,1,One-time Customer
84586,Thomas Chung,1,One-time Customer
37627,Sandra Lewis,1,One-time Customer
5375,Yvette Schwartz,1,One-time Customer
65674,Kendra Murray,1,One-time Customer
54120,Ruben Newman,1,One-time Customer
81419,Marcia Clark,1,One-time Customer
9341,Anthony Wright,1,One-time Customer
95264,Paige Williams,1,One-time Customer
79950,Mark Schmidt,1,One-time Customer
84162,Michael Clark,1,One-time Customer
25489,Angela Khan,1,One-time Customer
35923,Teresa Roberson,1,One-time Customer
71986,Shirley Barnes,1,One-time Customer
19735,Casey Little,1,One-time Customer
14818,Brittany Richardson,1,One-time Customer
91539,Paul Phillips,1,One-time Customer
80351,Robert Harding,1,One-time Customer
57331,Monica Rose,1,One-time Customer
95057,Patrick Henry,1,One-time Customer
31333,Carla Ward,1,One-time Customer
8947,Cameron White,1,One-time Customer
35115,Paul Montes,1,One-time Customer
44823,Daniel Frederick,1,One-time Customer
57396,Julie Schroeder,1,One-time Customer
53418,Allison Smith,1,One-time Customer
66886,John Roach,1,One-time Customer
1096,Joshua Mitchell,1,One-time Customer
63013,Stephanie Schmidt,1,One-time Customer
61965,Mary Holder,1,One-time Customer
56295,Robert Thomas,1,One-time Customer
78846,Joseph Rivera,1,One-time Customer
45777,Michael Bailey,1,One-time Customer
67930,Shannon Robertson,1,One-time Customer
8379,Joy Lara,1,One-time Customer
19123,Sean Wilson,1,One-time Customer
3642,James Cruz,1,One-time Customer
30689,Rachel Mitchell,1,One-time Customer
36783,Lindsay Murphy,1,One-time Customer
5335,Allison Dalton,1,One-time Customer
29624,Amy Davis,1,One-time Customer
80559,Catherine Stephens,1,One-time Customer
23191,Ronald Morris,1,One-time Customer
65832,Cynthia Owens,1,One-time Customer
93084,Cheryl Watkins,1,One-time Customer
84823,Mary Mcpherson,1,One-time Customer
56744,Maria Ryan,1,One-time Customer
31685,Colleen Reed,1,One-time Customer
28160,Jacqueline Parker,1,One-time Customer
29871,Raymond Garcia,1,One-time Customer
59485,Beth Griffin,1,One-time Customer
71115,Michael Kelley,1,One-time Customer
74027,Larry Rodriguez,1,One-time Customer
23982,Jack Flores,1,One-time Customer
28343,Ashley Mckay,1,One-time Customer
63477,Yolanda Clay,1,One-time Customer
63204,Kevin Rhodes,1,One-time Customer
19112,Christine Stewart,1,One-time Customer
25248,Eric Rubio,1,One-time Customer
28179,Rachel Kline,1,One-time Customer
34156,Frank Thompson,1,One-time Customer
52262,Patricia Velazquez,1,One-time Customer
62539,Margaret Johnson,1,One-time Customer
44549,Christopher Knight,1,One-time Customer
76081,Brittney Matthews,1,One-time Customer
21911,Jack Lyons,1,One-time Customer
27510,Richard Perez,1,One-time Customer
11004,Justin Jarvis,1,One-time Customer
33342,Kayla Bradford,1,One-time Customer
66032,Doris Shah,1,One-time Customer
17202,Kevin Ramirez,1,One-time Customer
51007,John Smith,1,One-time Customer
60293,Frank Cameron,1,One-time Customer
52711,Cheryl Graham,1,One-time Customer
62537,Monica Chavez,1,One-time Customer
30187,Kevin Ferguson,1,One-time Customer
39962,Michael Mays,1,One-time Customer
10149,Jill Harris,1,One-time Customer
34832,Adam Taylor,1,One-time Customer
53148,Gabriela Peterson,1,One-time Customer
12413,Patricia Anderson,1,One-time Customer
28231,Amanda Martin,1,One-time Customer
68535,Chelsea Mathews,1,One-time Customer
87324,Diana Rodriguez,1,One-time Customer
20277,Scott Williams,1,One-time Customer
82483,Amy Horton,1,One-time Customer
16496,Maria Jackson,1,One-time Customer
43548,Scott Conley,1,One-time Customer
69816,Melissa Rice,1,One-time Customer
41860,Gary Randall,1,One-time Customer
57075,Joshua Johnson,1,One-time Customer
57678,James Walker,1,One-time Customer
94762,Alyssa Miller,1,One-time Customer
14082,Megan Rojas,1,One-time Customer
96230,Becky Lawson,1,One-time Customer
16126,Michael Morse,1,One-time Customer
21363,Jennifer Ward,1,One-time Customer
29591,Amber Carr,1,One-time Customer
27781,Zoe Sanders,1,One-time Customer
96632,Frank Carlson,1,One-time Customer
25320,Benjamin Sullivan,1,One-time Customer
58621,Catherine Cook,1,One-time Customer
55353,Jasmine Rhodes,1,One-time Customer
72346,John Clark,1,One-time Customer
58370,Jasmine Newman,1,One-time Customer
77935,Hannah Hansen,1,One-time Customer
13016,David Anderson,1,One-time Customer
61323,Anthony Cooke,1,One-time Customer
79425,Joseph Mcdonald,1,One-time Customer
94215,Michelle Gardner,1,One-time Customer
66037,Eric Williams,1,One-time Customer
21297,Kimberly Sanchez,1,One-time Customer
18930,Robert Alexander,1,One-time Customer
91983,Daniel Bender,1,One-time Customer
13373,Nancy Simpson,1,One-time Customer
54550,Johnny Payne,1,One-time Customer
59137,Mason Jones,1,One-time Customer
89820,Pamela Davidson,1,One-time Customer
44242,Daniel Weaver,1,One-time Customer
24238,Megan Short,1,One-time Customer
69840,Deanna Hansen,1,One-time Customer
55556,Barbara Flynn,1,One-time Customer
64543,Patricia Mcknight,1,One-time Customer
33584,Randy West,1,One-time Customer
72888,Charles Smith,1,One-time Customer
54521,Joel Garcia,1,One-time Customer
49304,Amanda Nolan,1,One-time Customer
133,John Carroll,1,One-time Customer
38239,Jacqueline Jordan,1,One-time Customer
85568,Daniel Howard,1,One-time Customer
16841,Tyler Mercer,1,One-time Customer
27047,Angela Johnson,1,One-time Customer
63209,Cody Mitchell,1,One-time Customer
76780,Jeanne Dennis,1,One-time Customer
99495,Kent Wyatt,1,One-time Customer
7254,Joshua Garcia,1,One-time Customer
87087,Nicole Parsons,1,One-time Customer
2970,Kenneth Huff,1,One-time Customer
73859,Samantha Cantrell,1,One-time Customer
63947,Jacqueline Burns,1,One-time Customer
12312,Patrick Allen,1,One-time Customer
16458,Hannah Young,1,One-time Customer
46146,Fernando Davis,1,One-time Customer
8620,Elizabeth Berger,1,One-time Customer
83148,Carlos Marshall,1,One-time Customer
97726,Michael Brown,1,One-time Customer
86625,Steven Fox,1,One-time Customer
62846,Michael Petty,1,One-time Customer
32789,Jason Ortiz,1,One-time Customer
90685,Sally Bonilla,1,One-time Customer
44044,Jillian Moore,1,One-time Customer
70639,Dennis Powell,1,One-time Customer
75022,Natasha May,1,One-time Customer
6949,Jim Fitzgerald,1,One-time Customer
16561,Chase Werner,1,One-time Customer
33151,Melvin Yoder,1,One-time Customer
94036,Don Wheeler,1,One-time Customer
71761,Raymond Pitts,1,One-time Customer
66703,Jacob Rogers,1,One-time Customer
5497,Timothy Wolf,1,One-time Customer
60128,John Terry,1,One-time Customer
67014,Gloria Lewis,1,One-time Customer
40285,Heather Zimmerman,1,One-time Customer
75680,Andrew Hutchinson,1,One-time Customer
53919,Bradley Sloan,1,One-time Customer
23755,Gary Lewis,1,One-time Customer
16063,Whitney Watson,1,One-time Customer
8570,Alexander Williamson,1,One-time Customer
28779,Lisa Smith,1,One-time Customer
70775,Rebecca Webb,1,One-time Customer
77030,Veronica Williams,1,One-time Customer
65914,Daniel Stone,1,One-time Customer
56593,Cynthia Vazquez,1,One-time Customer
46509,Kelly Davis,1,One-time Customer
87116,Jeffrey Daniels,1,One-time Customer
9359,Joseph Hopkins,1,One-time Customer
50731,Angela Vance,1,One-time Customer
33748,Cindy Sullivan,1,One-time Customer
25211,Valerie Reyes,1,One-time Customer
10711,Stephanie Flores,1,One-time Customer
46607,Thomas Garcia,1,One-time Customer
49184,Julia Keller,1,One-time Customer
4760,Jesse Rodriguez,1,One-time Customer
46943,Samuel Cole,1,One-time Customer
3064,David Byrd,1,One-time Customer
34086,Kevin Strickland,1,One-time Customer
35530,Susan Delgado,1,One-time Customer
3449,Douglas Silva,1,One-time Customer
78614,Christopher Merritt,1,One-time Customer
3524,Victoria Roman,1,One-time Customer
11261,Audrey Logan,1,One-time Customer
32412,Deborah Wallace,1,One-time Customer
59624,Cassandra Shannon,1,One-time Customer
2108,Christopher Cooley,1,One-time Customer
58759,Patricia Johnson,1,One-time Customer
99579,Brent Evans,1,One-time Customer
54577,Christopher Ruiz,1,One-time Customer
35572,Scott Newton,1,One-time Customer
48566,Joshua Melendez,1,One-time Customer
1403,Michelle Gutierrez,1,One-time Customer
2286,Stephen Boyer,1,One-time Customer
90725,Lee Howard,1,One-time Customer
97229,Shawn Lindsey,1,One-time Customer
19538,Caleb Rocha,1,One-time Customer
33746,David Hall,1,One-time Customer
78801,Tyler Hunter,1,One-time Customer
99938,Melissa Mills,1,One-time Customer
71440,Phillip Anderson,1,One-time Customer
8743,Alexander Wong,1,One-time Customer
62683,Patrick Higgins,1,One-time Customer
50440,Kristen Bond,1,One-time Customer
5244,Christopher Hall,1,One-time Customer
97685,Melody Powell,1,One-time Customer
5978,Katherine Cervantes,1,One-time Customer
67109,Melissa Simmons,1,One-time Customer
54261,Kelsey Cook,1,One-time Customer
73734,Kyle Stephenson,1,One-time Customer
45098,Alan Robinson,1,One-time Customer
52740,Charles Joseph,1,One-time Customer
99604,Todd Daniels,1,One-time Customer
45907,Jonathan Jacobs,1,One-time Customer
30522,Ryan Kelly,1,One-time Customer
41533,John Zuniga,1,One-time Customer
41279,Penny Davila,1,One-time Customer
27501,Jessica Miller,1,One-time Customer
17355,Savannah Sandoval,1,One-time Customer
83473,Daniel Becker,1,One-time Customer
97575,Kathy Charles,1,One-time Customer
60015,Katie Hernandez,1,One-time Customer
77242,John Peterson,1,One-time Customer
60162,Ronald Moore,1,One-time Customer
97653,Mark Cantu,1,One-time Customer
4965,Michael Hall,1,One-time Customer
41547,Briana Murillo,1,One-time Customer
83827,Jeffrey Anderson,1,One-time Customer
3046,Steven Black,1,One-time Customer
88819,Sarah Walter,1,One-time Customer
68718,Barbara Rodriguez,1,One-time Customer
86431,Eric Kramer,1,One-time Customer
54365,Makayla Garrett,1,One-time Customer
77261,Susan Sullivan,1,One-time Customer
54895,Sarah Lewis,1,One-time Customer
68902,William Curtis,1,One-time Customer
74401,Monica Wallace,1,One-time Customer
7410,Daniel Winters,1,One-time Customer
4251,Kaitlyn Mcdaniel,1,One-time Customer
23668,William Andrade,1,One-time Customer
62724,Tiffany Arnold,1,One-time Customer
16200,Mitchell Carson,1,One-time Customer
88239,Daniel Taylor,1,One-time Customer
29342,Julie Barrett,1,One-time Customer
56852,Jacob Johnson,1,One-time Customer
30513,Tommy Mathews,1,One-time Customer
44320,Janet Porter,1,One-time Customer
62433,Molly Martinez,1,One-time Customer
59078,Cody Woods,1,One-time Customer
6341,Frank Pruitt,1,One-time Customer
41876,Scott Wells,1,One-time Customer
32886,Hannah Mathis,1,One-time Customer
89376,Mary Howard,1,One-time Customer
96969,Christopher Thomas,1,One-time Customer
90243,Joann Kelly,1,One-time Customer
32168,Adam Cook,1,One-time Customer
79294,Crystal Spears,1,One-time Customer
89880,Joshua Burns,1,One-time Customer
39860,Danielle Blevins,1,One-time Customer
1203,Taylor Bradley,1,One-time Customer
73834,Jose Ford,1,One-time Customer
56035,William Moore,1,One-time Customer
64862,Austin Patton,1,One-time Customer
18652,Diane Orozco,1,One-time Customer
33975,Jennifer Jensen,1,One-time Customer
26186,Tiffany Saunders,1,One-time Customer
32803,Jennifer Miller,1,One-time Customer
47974,Marcia Reid,1,One-time Customer
3484,John Thompson,1,One-time Customer
51318,Stephanie Taylor,1,One-time Customer
21079,David Welch,1,One-time Customer
87250,Christian Johnson,1,One-time Customer
79286,Brandon Walker,1,One-time Customer
79117,Jeffery Fuller,1,One-time Customer
6568,Kathy Davis,1,One-time Customer
49622,Jose Durham,1,One-time Customer
58174,Anthony Acosta,1,One-time Customer
72355,James Knight,1,One-time Customer
9835,Jonathan Collins,1,One-time Customer
67446,Cynthia Mason,1,One-time Customer
89025,Andrew Page,1,One-time Customer
16503,Alyssa Camacho,1,One-time Customer
63749,Raymond Vang,1,One-time Customer
69067,Jonathan Valenzuela,1,One-time Customer
3201,Becky Duncan,1,One-time Customer
56088,Wanda Cooke,1,One-time Customer
87481,Alexander Calderon,1,One-time Customer
35554,Nicholas Bradley,1,One-time Customer
59932,James Leblanc,1,One-time Customer
96200,Joe Cruz,1,One-time Customer
38913,Caitlyn Clements,1,One-time Customer
23395,Brent Morris,1,One-time Customer
3634,Stephanie Kelly,1,One-time Customer
86488,Teresa Garcia,1,One-time Customer
78731,Wesley Edwards,1,One-time Customer
4396,Michael Flowers,1,One-time Customer
10631,Jeffrey Robinson,1,One-time Customer
96798,Dennis Wade,1,One-time Customer
2619,David Trujillo,1,One-time Customer
331,Jonathon Jordan,1,One-time Customer
39275,Kimberly Taylor,1,One-time Customer
6747,Dana Reynolds,1,One-time Customer
16812,Jared Rios,1,One-time Customer
93721,Tina Collins,1,One-time Customer
88591,Daniel Williams,1,One-time Customer
53942,Janice Woods,1,One-time Customer
59711,Kimberly Coleman,1,One-time Customer
65253,Sean Delgado,1,One-time Customer
6646,John Glass,1,One-time Customer
29715,Mercedes Cruz,1,One-time Customer
27526,John Mckinney,1,One-time Customer
62369,Lori Wyatt,1,One-time Customer
76062,Lauren Williams,1,One-time Customer
41569,Pamela Roberts,1,One-time Customer
24359,Shawn Morris,1,One-time Customer
60503,David Johnson,1,One-time Customer
20916,Daniel Cabrera,1,One-time Customer
25778,Juan Gordon,1,One-time Customer
54131,Ariana White,1,One-time Customer
85406,Karla Allen,1,One-time Customer
39284,Jean Wright,1,One-time Customer
3779,Joshua Gonzales,1,One-time Customer
84836,Kristen Garner,1,One-time Customer
53354,Jessica Davis,1,One-time Customer
16321,Jennifer Ramos,1,One-time Customer
66359,Erika Sanders,1,One-time Customer
10696,Jonathan Smith,1,One-time Customer
27847,James Hunt,1,One-time Customer
30577,Sean Hendricks,1,One-time Customer
21250,Veronica Foster,1,One-time Customer
63435,Kelli Freeman,1,One-time Customer
30865,Jacqueline Dixon,1,One-time Customer
94351,George Wright,1,One-time Customer
26262,Andrew Diaz,1,One-time Customer
98138,Claudia Hurst,1,One-time Customer
79440,Karen Hamilton,1,One-time Customer
83445,Michael Meyers,1,One-time Customer
18881,Elizabeth Baker,1,One-time Customer
28053,Richard Johnston,1,One-time Customer
93472,Melanie Rasmussen,1,One-time Customer
72953,John Williams,1,One-time Customer
6061,Craig Ramsey,1,One-time Customer
36388,Richard Barker,1,One-time Customer
93260,Albert Green,1,One-time Customer
25893,James Jenkins,1,One-time Customer
57250,Kevin Knight,1,One-time Customer
75989,Yolanda Cole,1,One-time Customer
5832,Dale Walker,1,One-time Customer
72840,Kristina Porter,1,One-time Customer
39736,Kevin Harrell,1,One-time Customer
19936,Kenneth Henson,1,One-time Customer
44652,George Rosario,1,One-time Customer
85796,David Frazier,1,One-time Customer
8097,Sharon Montoya,1,One-time Customer
84067,Ryan Barnes,1,One-time Customer
31039,Calvin Washington,1,One-time Customer
70835,Terri Weber,1,One-time Customer
32830,Diana Pennington,1,One-time Customer
23470,Jacqueline Hudson,1,One-time Customer
50089,Russell Lopez,1,One-time Customer
78017,Joel Morgan,1,One-time Customer
53038,Danny Pace,1,One-time Customer
45225,Mary Gonzalez,1,One-time Customer
70221,Melanie Pacheco,1,One-time Customer
73650,Linda Thompson,1,One-time Customer
13741,Melissa Perry,1,One-time Customer
20579,Abigail Ray,1,One-time Customer
7746,Sarah Morales,1,One-time Customer
80132,Nicole Price,1,One-time Customer
2160,Mark James,1,One-time Customer
77388,Jessica Watson,1,One-time Customer
56872,Cory Tucker,1,One-time Customer
83004,Larry Medina,1,One-time Customer
1719,Russell Lee,1,One-time Customer
1843,Dean Combs,1,One-time Customer
29331,Carla King,1,One-time Customer
56254,James Johnson,1,One-time Customer
56586,Brenda Diaz,1,One-time Customer
18428,Christopher Haynes,1,One-time Customer
92116,Gerald Parrish,1,One-time Customer
42191,Tracy Johnson,1,One-time Customer
52689,Nathan Walker,1,One-time Customer
60151,Alan Johnson,1,One-time Customer
28429,Roger Wright,1,One-time Customer
49238,Paula Smith,1,One-time Customer
1124,Lindsay Banks,1,One-time Customer
12830,Kendra Fuller,1,One-time Customer
45785,Anthony Hood,1,One-time Customer
57651,Laura Russell,1,One-time Customer
58836,Gregory Adams,1,One-time Customer
33902,Monica Hopkins,1,One-time Customer
71666,Stephanie Schultz,1,One-time Customer
84727,Tracy Hernandez,1,One-time Customer
28572,Jonathan Jones,1,One-time Customer
82196,Stephanie Delgado,1,One-time Customer
77979,Timothy Carrillo,1,One-time Customer
29108,Nancy Jones,1,One-time Customer
50660,Michael Ramirez,1,One-time Customer
98592,Christopher Wallace,1,One-time Customer
83551,Patricia Walters,1,One-time Customer
32890,Sarah Valdez,1,One-time Customer
67617,Nancy Gray,1,One-time Customer
43197,Anthony Underwood,1,One-time Customer
28678,Joshua Smith,1,One-time Customer
96773,David Weber,1,One-time Customer
83175,Joseph Green,1,One-time Customer
69724,Thomas Lopez,1,One-time Customer
34573,Joseph Huerta,1,One-time Customer
46664,Tammy Sanders,1,One-time Customer
461,Katherine Douglas,1,One-time Customer
55738,Kimberly Soto,1,One-time Customer
80824,Traci Baker,1,One-time Customer
15238,Megan Palmer,1,One-time Customer
60706,Tracy Owens,1,One-time Customer
76133,Mark Patel,1,One-time Customer
43379,Nicholas Sullivan,1,One-time Customer
17918,Stephen Pope,1,One-time Customer
18783,Karen Kennedy,1,One-time Customer
16522,Deanna Johnson,1,One-time Customer
85147,Michelle Cox,1,One-time Customer
92258,Eric Martinez,1,One-time Customer
82151,Courtney Williams,1,One-time Customer
7442,Bradley Thompson,1,One-time Customer
5516,Jonathan Foster,1,One-time Customer
17736,Patty Edwards,1,One-time Customer
19627,Kyle Parrish,1,One-time Customer
11279,Lauren Wheeler,1,One-time Customer
49460,Benjamin Leonard,1,One-time Customer
55631,Tiffany Jackson,1,One-time Customer
26484,Arthur Arnold,1,One-time Customer
81879,Carlos Ryan,1,One-time Customer
7305,Meghan Norris,1,One-time Customer
99962,Kimberly Castro,1,One-time Customer
64731,Kelsey Murphy,1,One-time Customer
19802,Megan Powell,1,One-time Customer
98923,Richard Jackson,1,One-time Customer
29481,Joanna Thomas,1,One-time Customer
49571,Gail Crawford,1,One-time Customer
13172,Thomas Santana,1,One-time Customer
20406,Henry Allen,1,One-time Customer
21054,Andrew Glover,1,One-time Customer
73411,Lisa Davis,1,One-time Customer
41895,Natasha Johnson,1,One-time Customer
37850,Matthew Hicks,1,One-time Customer
25700,Richard Porter,1,One-time Customer
48274,Sherry Pennington,1,One-time Customer
74351,Kelly Moore,1,One-time Customer
9195,Edward Nelson,1,One-time Customer
72539,Stephanie Charles,1,One-time Customer
24941,Matthew Mcintyre,1,One-time Customer
98295,Teresa Herman,1,One-time Customer
78526,Cassidy Snyder,1,One-time Customer
96913,Barry Moreno,1,One-time Customer
63009,Martin Pacheco,1,One-time Customer
29803,Anthony Martinez,1,One-time Customer
12463,Jennifer Ortiz,1,One-time Customer
23128,Jack Gardner,1,One-time Customer
94700,Daniel Trujillo,1,One-time Customer
15740,Aaron Quinn,1,One-time Customer
18709,Thomas Gonzalez,1,One-time Customer
22664,Jonathan Hill,1,One-time Customer
96303,Jessica Coleman,1,One-time Customer
57713,Jamie Jones,1,One-time Customer
72404,Jennifer Evans,1,One-time Customer
3689,Nicholas Abbott,1,One-time Customer
44555,Linda Hall,1,One-time Customer
96251,Dominique Johnson,1,One-time Customer
38565,Jacqueline Garcia,1,One-time Customer
46779,Christopher Jones,1,One-time Customer
75554,Jasmin Anderson,1,One-time Customer
18811,Nicole Roth,1,One-time Customer
52971,Denise Moses,1,One-time Customer
89657,Darrell Hopkins,1,One-time Customer
29978,Kristin Colon,1,One-time Customer
89978,Monica Herman,1,One-time Customer
40937,Courtney Estes,1,One-time Customer
22075,Jasmine Dixon,1,One-time Customer
47848,Craig Greer,1,One-time Customer
73438,Michelle Leon,1,One-time Customer
18463,Cole Reynolds,1,One-time Customer
89323,Calvin Krueger,1,One-time Customer
26199,Audrey Burgess,1,One-time Customer
60817,Matthew Taylor,1,One-time Customer
45911,Seth Joseph,1,One-time Customer
54603,Leslie Whitehead,1,One-time Customer
33918,Sergio Wilson,1,One-time Customer
24602,Sherry Marsh,1,One-time Customer
51946,Kyle Wallace,1,One-time Customer
70828,Jason Allen,1,One-time Customer
72896,Jerry Cobb,1,One-time Customer
33763,Jack Medina,1,One-time Customer
24344,Melissa Patel,1,One-time Customer
1610,Margaret Myers,1,One-time Customer
83864,Justin Floyd,1,One-time Customer
2025,Nicole Cox,1,One-time Customer
16041,Tammy Reilly,1,One-time Customer
26205,Ricky Harris,1,One-time Customer
34185,Andrew Hunter,1,One-time Customer
72885,Corey Blevins,1,One-time Customer
32956,Jennifer Simmons,1,One-time Customer
48272,Matthew Mcdaniel,1,One-time Customer
34341,Chad Wilson,1,One-time Customer
69193,Brooke Owens,1,One-time Customer
68580,Todd Flowers,1,One-time Customer
9875,Donna Vincent,1,One-time Customer
34791,Ashley Wade,1,One-time Customer
14404,Michele Drake,1,One-time Customer
86292,Linda Li,1,One-time Customer
94506,Carrie Taylor,1,One-time Customer
96605,Molly Wilson,1,One-time Customer
82798,Martin Peterson,1,One-time Customer
7842,Paul Vang,1,One-time Customer
59670,Troy Freeman,1,One-time Customer
61952,Andrew Mills,1,One-time Customer
82026,Michael Boyer,1,One-time Customer
90974,Anthony Evans,1,One-time Customer
41477,Jacob Fields,1,One-time Customer
76607,Bryan Smith,1,One-time Customer
17870,Michael Rice,1,One-time Customer
28309,Taylor Shelton,1,One-time Customer
58503,Margaret Anderson,1,One-time Customer
9692,Tabitha Jones,1,One-time Customer
32972,Stephen Hawkins,1,One-time Customer
61227,David Gardner,1,One-time Customer
54676,Michael Phillips,1,One-time Customer
45409,Crystal Stewart,1,One-time Customer
95530,Bryan Spence,1,One-time Customer
25585,Emily Taylor,1,One-time Customer
37123,Melissa Gray,1,One-time Customer
88046,Christopher Abbott,1,One-time Customer
19846,Richard Kim,1,One-time Customer
39354,Christine Adkins,1,One-time Customer
91675,Luis Contreras,1,One-time Customer
96712,Joel Stone,1,One-time Customer
18235,Peter Singleton,1,One-time Customer
34571,Margaret Kelly,1,One-time Customer
56009,Mary Duke,1,One-time Customer
85222,Patricia Morgan,1,One-time Customer
65884,Louis Thomas,1,One-time Customer
30594,Arthur Gallagher,1,One-time Customer
30071,Franklin Evans,1,One-time Customer
62331,Michelle Wilson,1,One-time Customer
83992,Carolyn Mcdowell,1,One-time Customer
95878,Kelly Hernandez,1,One-time Customer
59866,Amanda Coleman,1,One-time Customer
61209,Robin Ritter,1,One-time Customer
82767,Susan Lucas,1,One-time Customer
770,Daniel Rodriguez,1,One-time Customer
10159,Brian Smith,1,One-time Customer
27936,Charlotte Foster,1,One-time Customer
45540,Christine Herring,1,One-time Customer
49745,Kelly Whitehead,1,One-time Customer
10432,Tammy Merritt,1,One-time Customer
26750,Sierra Bennett,1,One-time Customer
88733,John Simmons,1,One-time Customer
13861,Tony Flores,1,One-time Customer
12144,Paul Ray,1,One-time Customer
51346,Shannon Campbell,1,One-time Customer
16700,Cynthia Roberts,1,One-time Customer
4136,Kathleen Newman,1,One-time Customer
57817,Andrew Taylor,1,One-time Customer
61444,Rebecca Hernandez,1,One-time Customer
82584,Jeffrey Galvan,1,One-time Customer
27358,Margaret Rios,1,One-time Customer
93117,Lauren Taylor,1,One-time Customer
52394,Sarah Martin,1,One-time Customer
38246,William Bennett,1,One-time Customer
59289,Aaron Miller,1,One-time Customer
11888,Vanessa Steele,1,One-time Customer
64649,David Smith,1,One-time Customer
39816,Michael Brown,1,One-time Customer
50931,Jason Harris,1,One-time Customer
52563,Jeffrey Gibson,1,One-time Customer
62779,Jessica Andersen,1,One-time Customer
78787,Peter Murphy,1,One-time Customer
55733,Robin Williams,1,One-time Customer
5735,Aaron Bautista,1,One-time Customer
64238,Terry Bennett,1,One-time Customer
42795,Bailey Ryan,1,One-time Customer
81359,Dave Arellano,1,One-time Customer
19749,Stephanie Morton,1,One-time Customer
47406,Felicia Cochran,1,One-time Customer
65897,David Arnold,1,One-time Customer
77207,Sherry Gonzales,1,One-time Customer
64206,Julia Rowe,1,One-time Customer
15439,Gregory Haley,1,One-time Customer
6901,Catherine Howard,1,One-time Customer
33947,Amber Cooper,1,One-time Customer
87621,Shelly Lee,1,One-time Customer
74165,Tami Evans,1,One-time Customer
70969,Michael Davis,1,One-time Customer
56483,Susan Galloway,1,One-time Customer
97647,Carmen Carson,1,One-time Customer
5693,Stephen Day,1,One-time Customer
37057,Elizabeth Valdez,1,One-time Customer
97438,Melissa Kennedy,1,One-time Customer
95622,Kristina Liu,1,One-time Customer
10867,Catherine Smith,1,One-time Customer
29153,Juan Harris,1,One-time Customer
52172,Samantha Wiggins,1,One-time Customer
99145,Carl Brown,1,One-time Customer
36430,Heather Smith,1,One-time Customer
43664,Alisha Levy,1,One-time Customer
71448,Thomas Collier,1,One-time Customer
89118,Christopher Diaz,1,One-time Customer
55379,Andre Mccormick,1,One-time Customer
78497,Beth Rodriguez,1,One-time Customer
77578,Melissa Rice,1,One-time Customer
44678,Jimmy Romero,1,One-time Customer
54416,Anthony Martinez,1,One-time Customer
40114,Craig Gordon,1,One-time Customer
89255,Lauren Garcia,1,One-time Customer
11669,Danielle Allen,1,One-time Customer
24877,Thomas Morton,1,One-time Customer
8823,Emily Vasquez,1,One-time Customer
40360,Douglas Howe,1,One-time Customer
5585,Sue Peterson,1,One-time Customer
40121,Jessica Carter,1,One-time Customer
3110,Karen Cruz,1,One-time Customer
61303,Paul Stokes,1,One-time Customer
99739,Kathryn Carpenter,1,One-time Customer
51435,Melissa Dalton,1,One-time Customer
76978,Joshua Hunter,1,One-time Customer
94815,Ricky Jennings,1,One-time Customer
3013,Katie Rhodes,1,One-time Customer
37030,Douglas Robertson,1,One-time Customer
84349,Cindy Daniels,1,One-time Customer
50128,Victoria Moore,1,One-time Customer
50751,Lance Garcia,1,One-time Customer
21864,Erin Hernandez,1,One-time Customer
87043,Vickie Smith,1,One-time Customer
16387,Carrie Davenport,1,One-time Customer
79501,Jacqueline Mcdaniel,1,One-time Customer
47816,Natalie Marshall,1,One-time Customer
35441,Joshua Butler,1,One-time Customer
63346,Maria Martin,1,One-time Customer
31473,Larry Randall,1,One-time Customer
35026,Wayne Mcdowell,1,One-time Customer
28790,Theresa Scott,1,One-time Customer
52124,Jesus Cook,1,One-time Customer
47079,Shawn Spears,1,One-time Customer
97224,Debra Smith,1,One-time Customer
52306,Megan Hall,1,One-time Customer
74683,Jessica Turner,1,One-time Customer
19746,Brett Smith,1,One-time Customer
47725,Amanda Lynch,1,One-time Customer
79844,Michelle Olson,1,One-time Customer
50205,Monica Harris,1,One-time Customer
